4.400000e+02,2.097626e-03
4.401000e+02,2.102066e-03
4.402000e+02,2.106457e-03
4.403000e+02,2.110834e-03
4.404000e+02,2.115219e-03
4.405000e+02,2.119487e-03
4.406000e+02,2.123761e-03
4.407000e+02,2.127973e-03
4.408000e+02,2.132207e-03
4.409000e+02,2.136392e-03
4.410000e+02,2.140585e-03
4.411000e+02,2.146081e-03
4.412000e+02,2.151451e-03
4.413000e+02,2.156765e-03
4.414000e+02,2.162092e-03
4.415000e+02,2.167415e-03
4.416000e+02,2.172750e-03
4.417000e+02,2.178080e-03
4.418000e+02,2.183422e-03
4.419000e+02,2.188647e-03
4.420000e+02,2.193853e-03
4.421000e+02,2.197810e-03
4.422000e+02,2.201773e-03
4.423000e+02,2.205679e-03
4.424000e+02,2.209590e-03
4.425000e+02,2.213413e-03
4.426000e+02,2.217218e-03
4.427000e+02,2.221139e-03
4.428000e+02,2.225056e-03
4.429000e+02,2.229217e-03
4.430000e+02,2.233390e-03
4.431000e+02,2.238408e-03
4.432000e+02,2.243400e-03
4.433000e+02,2.248339e-03
4.434000e+02,2.253288e-03
4.435000e+02,2.258187e-03
4.436000e+02,2.263096e-03
4.437000e+02,2.267978e-03
4.438000e+02,2.272869e-03
4.439000e+02,2.277747e-03
4.440000e+02,2.282634e-03
4.441000e+02,2.286576e-03
4.442000e+02,2.290496e-03
4.443000e+02,2.294387e-03
4.444000e+02,2.298262e-03
4.445000e+02,2.302102e-03
4.446000e+02,2.305947e-03
4.447000e+02,2.309784e-03
4.448000e+02,2.313615e-03
4.449000e+02,2.317431e-03
4.450000e+02,2.321252e-03
4.451000e+02,2.325430e-03
4.452000e+02,2.329604e-03
4.453000e+02,2.333731e-03
4.454000e+02,2.337812e-03
4.455000e+02,2.341787e-03
4.456000e+02,2.345933e-03
4.457000e+02,2.350094e-03
4.458000e+02,2.354254e-03
4.459000e+02,2.358627e-03
4.460000e+02,2.362993e-03
4.461000e+02,2.367189e-03
4.462000e+02,2.371260e-03
4.463000e+02,2.375277e-03
4.464000e+02,2.379300e-03
4.465000e+02,2.383262e-03
4.466000e+02,2.387201e-03
4.467000e+02,2.391067e-03
4.468000e+02,2.394938e-03
4.469000e+02,2.398783e-03
4.470000e+02,2.402632e-03
4.471000e+02,2.407093e-03
4.472000e+02,2.411527e-03
4.473000e+02,2.415926e-03
4.474000e+02,2.420332e-03
4.475000e+02,2.424731e-03
4.476000e+02,2.429137e-03
4.477000e+02,2.433536e-03
4.478000e+02,2.437942e-03
4.479000e+02,2.442334e-03
4.480000e+02,2.446777e-03
4.481000e+02,2.450952e-03
4.482000e+02,2.455112e-03
4.483000e+02,2.459252e-03
4.484000e+02,2.463397e-03
4.485000e+02,2.467550e-03
4.486000e+02,2.471709e-03
4.487000e+02,2.475947e-03
4.488000e+02,2.480191e-03
4.489000e+02,2.484543e-03
4.490000e+02,2.488902e-03
4.491000e+02,2.494326e-03
4.492000e+02,2.499761e-03
4.493000e+02,2.505189e-03
4.494000e+02,2.510661e-03
4.495000e+02,2.516086e-03
4.496000e+02,2.521487e-03
4.497000e+02,2.526874e-03
4.498000e+02,2.532264e-03
4.499000e+02,2.537564e-03
4.500000e+02,2.542854e-03
4.501000e+02,2.547931e-03
4.502000e+02,2.553005e-03
4.503000e+02,2.558060e-03
4.504000e+02,2.563121e-03
4.505000e+02,2.568169e-03
4.506000e+02,2.573200e-03
4.507000e+02,2.578203e-03
4.508000e+02,2.583215e-03
4.509000e+02,2.588218e-03
4.510000e+02,2.593230e-03
4.511000e+02,2.596980e-03
4.512000e+02,2.600734e-03
4.513000e+02,2.604456e-03
4.514000e+02,2.608158e-03
4.515000e+02,2.611808e-03
4.516000e+02,2.615463e-03
4.517000e+02,2.619105e-03
4.518000e+02,2.622679e-03
4.519000e+02,2.626333e-03
4.520000e+02,2.629991e-03
4.521000e+02,2.634265e-03
4.522000e+02,2.638552e-03
4.523000e+02,2.642961e-03
4.524000e+02,2.647409e-03
4.525000e+02,2.651850e-03
4.526000e+02,2.656297e-03
4.527000e+02,2.660712e-03
4.528000e+02,2.665133e-03
4.529000e+02,2.669532e-03
4.530000e+02,2.673944e-03
4.531000e+02,2.679003e-03
4.532000e+02,2.684044e-03
4.533000e+02,2.688997e-03
4.534000e+02,2.693956e-03
4.535000e+02,2.698906e-03
4.536000e+02,2.703867e-03
4.537000e+02,2.708842e-03
4.538000e+02,2.713837e-03
4.539000e+02,2.718827e-03
4.540000e+02,2.723826e-03
4.541000e+02,2.728246e-03
4.542000e+02,2.732673e-03
4.543000e+02,2.737080e-03
4.544000e+02,2.741493e-03
4.545000e+02,2.745890e-03
4.546000e+02,2.750292e-03
4.547000e+02,2.754702e-03
4.548000e+02,2.759118e-03
4.549000e+02,2.763571e-03
4.550000e+02,2.768013e-03
4.551000e+02,2.773237e-03
4.552000e+02,2.778472e-03
4.553000e+02,2.783779e-03
4.554000e+02,2.789094e-03
4.555000e+02,2.794400e-03
4.556000e+02,2.799610e-03
4.557000e+02,2.804800e-03
4.558000e+02,2.809998e-03
4.559000e+02,2.815179e-03
4.560000e+02,2.820369e-03
4.561000e+02,2.823818e-03
4.562000e+02,2.827286e-03
4.563000e+02,2.830738e-03
4.564000e+02,2.834193e-03
4.565000e+02,2.837634e-03
4.566000e+02,2.841078e-03
4.567000e+02,2.844508e-03
4.568000e+02,2.847941e-03
4.569000e+02,2.851348e-03
4.570000e+02,2.854740e-03
4.571000e+02,2.860127e-03
4.572000e+02,2.865523e-03
4.573000e+02,2.870895e-03
4.574000e+02,2.876273e-03
4.575000e+02,2.881619e-03
4.576000e+02,2.886973e-03
4.577000e+02,2.892287e-03
4.578000e+02,2.897537e-03
4.579000e+02,2.902739e-03
4.580000e+02,2.907949e-03
4.581000e+02,2.912572e-03
4.582000e+02,2.917195e-03
4.583000e+02,2.921956e-03
4.584000e+02,2.926711e-03
4.585000e+02,2.931633e-03
4.586000e+02,2.936562e-03
4.587000e+02,2.941565e-03
4.588000e+02,2.946574e-03
4.589000e+02,2.951563e-03
4.590000e+02,2.956549e-03
4.591000e+02,2.961603e-03
4.592000e+02,2.966632e-03
4.593000e+02,2.971619e-03
4.594000e+02,2.976613e-03
4.595000e+02,2.981580e-03
4.596000e+02,2.986554e-03
4.597000e+02,2.991509e-03
4.598000e+02,2.996460e-03
4.599000e+02,3.001351e-03
4.600000e+02,3.006246e-03
4.601000e+02,3.009659e-03
4.602000e+02,3.013088e-03
4.603000e+02,3.016500e-03
4.604000e+02,3.019913e-03
4.605000e+02,3.023305e-03
4.606000e+02,3.026699e-03
4.607000e+02,3.030073e-03
4.608000e+02,3.033457e-03
4.609000e+02,3.036845e-03
4.610000e+02,3.040235e-03
4.611000e+02,3.044898e-03
4.612000e+02,3.049603e-03
4.613000e+02,3.054341e-03
4.614000e+02,3.059084e-03
4.615000e+02,3.063880e-03
4.616000e+02,3.068681e-03
4.617000e+02,3.073466e-03
4.618000e+02,3.077949e-03
4.619000e+02,3.082422e-03
4.620000e+02,3.086854e-03
4.621000e+02,3.090192e-03
4.622000e+02,3.093492e-03
4.623000e+02,3.096780e-03
4.624000e+02,3.100070e-03
4.625000e+02,3.103340e-03
4.626000e+02,3.106613e-03
4.627000e+02,3.109857e-03
4.628000e+02,3.113104e-03
4.629000e+02,3.116335e-03
4.630000e+02,3.119568e-03
4.631000e+02,3.123015e-03
4.632000e+02,3.126465e-03
4.633000e+02,3.129901e-03
4.634000e+02,3.133340e-03
4.635000e+02,3.136764e-03
4.636000e+02,3.140178e-03
4.637000e+02,3.143571e-03
4.638000e+02,3.146963e-03
4.639000e+02,3.150331e-03
4.640000e+02,3.153695e-03
4.641000e+02,3.156950e-03
4.642000e+02,3.160204e-03
4.643000e+02,3.163415e-03
4.644000e+02,3.166628e-03
4.645000e+02,3.169838e-03
4.646000e+02,3.173049e-03
4.647000e+02,3.176308e-03
4.648000e+02,3.179568e-03
4.649000e+02,3.182928e-03
4.650000e+02,3.186290e-03
4.651000e+02,3.189502e-03
4.652000e+02,3.192706e-03
4.653000e+02,3.195936e-03
4.654000e+02,3.199168e-03
4.655000e+02,3.202395e-03
4.656000e+02,3.205620e-03
4.657000e+02,3.208796e-03
4.658000e+02,3.211975e-03
4.659000e+02,3.215097e-03
4.660000e+02,3.218187e-03
4.661000e+02,3.221300e-03
4.662000e+02,3.224385e-03
4.663000e+02,3.227451e-03
4.664000e+02,3.230519e-03
4.665000e+02,3.233572e-03
4.666000e+02,3.236627e-03
4.667000e+02,3.239668e-03
4.668000e+02,3.242711e-03
4.669000e+02,3.245722e-03
4.670000e+02,3.248734e-03
4.671000e+02,3.253487e-03
4.672000e+02,3.258256e-03
4.673000e+02,3.263014e-03
4.674000e+02,3.267806e-03
4.675000e+02,3.272586e-03
4.676000e+02,3.277372e-03
4.677000e+02,3.282150e-03
4.678000e+02,3.286934e-03
4.679000e+02,3.291718e-03
4.680000e+02,3.296562e-03
4.681000e+02,3.299996e-03
4.682000e+02,3.303425e-03
4.683000e+02,3.306892e-03
4.684000e+02,3.310361e-03
4.685000e+02,3.313882e-03
4.686000e+02,3.317406e-03
4.687000e+02,3.320973e-03
4.688000e+02,3.324542e-03
4.689000e+02,3.328127e-03
4.690000e+02,3.331689e-03
4.691000e+02,3.335156e-03
4.692000e+02,3.338676e-03
4.693000e+02,3.342190e-03
4.694000e+02,3.345706e-03
4.695000e+02,3.349207e-03
4.696000e+02,3.352711e-03
4.697000e+02,3.356186e-03
4.698000e+02,3.359653e-03
4.699000e+02,3.363104e-03
4.700000e+02,3.365935e-03
4.701000e+02,3.369382e-03
4.702000e+02,3.372802e-03
4.703000e+02,3.376204e-03
4.704000e+02,3.379609e-03
4.705000e+02,3.382994e-03
4.706000e+02,3.386381e-03
4.707000e+02,3.389744e-03
4.708000e+02,3.393110e-03
4.709000e+02,3.396436e-03
4.710000e+02,3.399754e-03
4.711000e+02,3.403197e-03
